level_0,Opponent,index,Date,Loc,AB,R,H,HR,Opp_E,snhu_result,SNHU_R,IP,10 Game Avg,Running Opp Error,Batting Avg,index,Opponent,avg_era_by_team,Loc_encoded
608,Assumption,353,2011-03-26,at,37.0,4.0,13.0,0,2,L,7,9.0,11.5,1.864,0.351,26,Assumption,3.972206781545303,0
609,Assumption,201,2011-03-26,at,37.0,4.0,13.0,0,2,L,7,9.0,12.0,1.864,0.351,26,Assumption,3.972206781545303,0
610,Assumption,108,2011-03-26,at,37.0,4.0,13.0,0,2,L,7,9.0,12.5,1.864,0.351,26,Assumption,3.972206781545303,0
611,UMass Lowell,2403,2011-03-27,neutral,38.0,7.0,13.0,1,1,L,9,9.0,13.0,1.863,0.342,11,UMass Lowell,3.893805309734513,1
612,UMass Lowell,1922,2011-03-27,neutral,38.0,7.0,13.0,1,1,L,9,9.0,13.0,1.861,0.342,11,UMass Lowell,3.893805309734513,1
613,UMass Lowell,1500,2011-03-27,neutral,38.0,7.0,13.0,1,1,L,9,9.0,13.0,1.86,0.342,11,UMass Lowell,3.893805309734513,1
614,UMass Lowell,1133,2011-03-27,neutral,38.0,7.0,13.0,1,1,L,9,9.0,13.0,1.859,0.342,11,UMass Lowell,3.893805309734513,1
615,UMass Lowell,824,2011-03-27,neutral,38.0,7.0,13.0,1,1,L,9,9.0,13.0,1.857,0.342,11,UMass Lowell,3.893805309734513,1
616,UMass Lowell,561,2011-03-27,neutral,38.0,7.0,13.0,1,1,L,9,9.0,13.0,1.856,0.342,11,UMass Lowell,3.893805309734513,1
617,UMass Lowell,354,2011-03-27,neutral,38.0,7.0,13.0,1,1,L,9,9.0,13.0,1.854,0.342,11,UMass Lowell,3.893805309734513,1
618,UMass Lowell,202,2011-03-27,neutral,38.0,7.0,13.0,1,1,L,9,9.0,13.0,1.853,0.342,11,UMass Lowell,3.893805309734513,1
619,UMass Lowell,109,2011-03-27,neutral,38.0,7.0,13.0,1,1,L,9,9.0,13.0,1.852,0.342,11,UMass Lowell,3.893805309734513,1
620,UMass Lowell,2404,2011-03-30,at,41.0,5.0,11.0,0,2,L,6,9.0,12.8,1.852,0.268,11,UMass Lowell,3.893805309734513,0
621,UMass Lowell,1923,2011-03-30,at,41.0,5.0,11.0,0,2,L,6,9.0,12.6,1.852,0.268,11,UMass Lowell,3.893805309734513,0
622,UMass Lowell,1501,2011-03-30,at,41.0,5.0,11.0,0,2,L,6,9.0,12.4,1.852,0.268,11,UMass Lowell,3.893805309734513,0
623,UMass Lowell,1134,2011-03-30,at,41.0,5.0,11.0,0,2,L,6,9.0,12.2,1.853,0.268,11,UMass Lowell,3.893805309734513,0
624,UMass Lowell,825,2011-03-30,at,41.0,5.0,11.0,0,2,L,6,9.0,12.0,1.853,0.268,11,UMass Lowell,3.893805309734513,0
625,UMass Lowell,562,2011-03-30,at,41.0,5.0,11.0,0,2,L,6,9.0,11.8,1.853,0.268,11,UMass Lowell,3.893805309734513,0
626,UMass Lowell,355,2011-03-30,at,41.0,5.0,11.0,0,2,L,6,9.0,11.6,1.853,0.268,11,UMass Lowell,3.893805309734513,0
627,UMass Lowell,203,2011-03-30,at,41.0,5.0,11.0,0,2,L,6,9.0,11.4,1.854,0.268,11,UMass Lowell,3.893805309734513,0
628,UMass Lowell,110,2011-03-30,at,41.0,5.0,11.0,0,2,L,6,9.0,11.2,1.854,0.268,11,UMass Lowell,3.893805309734513,0
629,Pace,2405,2011-04-02,at,34.0,3.0,9.0,0,1,L,4,8.2,10.8,1.852,0.265,12,Pace,4.003042777877215,0
630,Pace,1924,2011-04-02,at,34.0,3.0,9.0,0,1,L,4,8.2,10.6,1.851,0.265,12,Pace,4.003042777877215,0
631,Pace,1502,2011-04-02,at,34.0,3.0,9.0,0,1,L,4,8.2,10.4,1.85,0.265,12,Pace,4.003042777877215,0
632,Pace,1135,2011-04-02,at,34.0,3.0,9.0,0,1,L,4,8.2,10.2,1.848,0.265,12,Pace,4.003042777877215,0
633,Pace,826,2011-04-02,at,34.0,3.0,9.0,0,1,L,4,8.2,10.0,1.847,0.265,12,Pace,4.003042777877215,0
634,Pace,563,2011-04-02,at,34.0,3.0,9.0,0,1,L,4,8.2,9.8,1.846,0.265,12,Pace,4.003042777877215,0
635,Pace,356,2011-04-02,at,34.0,3.0,9.0,0,1,L,4,8.2,9.6,1.844,0.265,12,Pace,4.003042777877215,0
636,Pace,204,2011-04-02,at,34.0,3.0,9.0,0,1,L,4,8.2,9.4,1.843,0.265,12,Pace,4.003042777877215,0
637,Pace,111,2011-04-02,at,34.0,3.0,9.0,0,1,L,4,8.2,9.2,1.842,0.265,12,Pace,4.003042777877215,0
638,Pace,2406,2011-04-02,at,44.0,11.0,18.0,1,1,W,3,9.0,9.9,1.84,0.409,12,Pace,4.003042777877215,0
639,Pace,1925,2011-04-02,at,44.0,11.0,18.0,1,1,W,3,9.0,10.8,1.839,0.409,12,Pace,4.003042777877215,0
640,Pace,1503,2011-04-02,at,44.0,11.0,18.0,1,1,W,3,9.0,11.7,1.838,0.409,12,Pace,4.003042777877215,0
641,Pace,1136,2011-04-02,at,44.0,11.0,18.0,1,1,W,3,9.0,12.6,1.836,0.409,12,Pace,4.003042777877215,0
642,Pace,827,2011-04-02,at,44.0,11.0,18.0,1,1,W,3,9.0,13.5,1.835,0.409,12,Pace,4.003042777877215,0
643,Pace,564,2011-04-02,at,44.0,11.0,18.0,1,1,W,3,9.0,14.4,1.834,0.409,12,Pace,4.003042777877215,0
644,Pace,357,2011-04-02,at,44.0,11.0,18.0,1,1,W,3,9.0,15.3,1.833,0.409,12,Pace,4.003042777877215,0
645,Pace,205,2011-04-02,at,44.0,11.0,18.0,1,1,W,3,9.0,16.2,1.831,0.409,12,Pace,4.003042777877215,0
646,Pace,112,2011-04-02,at,44.0,11.0,18.0,1,1,W,3,9.0,17.1,1.83,0.409,12,Pace,4.003042777877215,0
647,Saint Michael's,2407,2011-04-08,at,29.0,6.0,8.0,0,0,W,0,7.0,17.0,1.827,0.276,5,Saint Michael's,2.130794701986755,0
648,Saint Michael's,1926,2011-04-08,at,29.0,6.0,8.0,0,0,W,0,7.0,16.0,1.824,0.276,5,Saint Michael's,2.130794701986755,0
649,Saint Michael's,1504,2011-04-08,at,29.0,6.0,8.0,0,0,W,0,7.0,15.0,1.822,0.276,5,Saint Michael's,2.130794701986755,0
650,Saint Michael's,1137,2011-04-08,at,29.0,6.0,8.0,0,0,W,0,7.0,14.0,1.819,0.276,5,Saint Michael's,2.130794701986755,0
651,Saint Michael's,828,2011-04-08,at,29.0,6.0,8.0,0,0,W,0,7.0,13.0,1.816,0.276,5,Saint Michael's,2.130794701986755,0
652,Saint Michael's,565,2011-04-08,at,29.0,6.0,8.0,0,0,W,0,7.0,12.0,1.813,0.276,5,Saint Michael's,2.130794701986755,0
653,Saint Michael's,358,2011-04-08,at,29.0,6.0,8.0,0,0,W,0,7.0,11.0,1.81,0.276,5,Saint Michael's,2.130794701986755,0
654,Saint Michael's,206,2011-04-08,at,29.0,6.0,8.0,0,0,W,0,7.0,10.0,1.808,0.276,5,Saint Michael's,2.130794701986755,0
655,Saint Michael's,113,2011-04-08,at,29.0,6.0,8.0,0,0,W,0,7.0,9.0,1.805,0.276,5,Saint Michael's,2.130794701986755,0
656,Saint Michael's,2408,2011-04-08,at,25.0,7.0,7.0,0,2,W,1,7.0,7.9,1.805,0.28,5,Saint Michael's,2.130794701986755,0
657,Saint Michael's,1927,2011-04-08,at,25.0,7.0,7.0,0,2,W,1,7.0,7.8,1.805,0.28,5,Saint Michael's,2.130794701986755,0
658,Saint Michael's,1505,2011-04-08,at,25.0,7.0,7.0,0,2,W,1,7.0,7.7,1.806,0.28,5,Saint Michael's,2.130794701986755,0
659,Saint Michael's,1138,2011-04-08,at,25.0,7.0,7.0,0,2,W,1,7.0,7.6,1.806,0.28,5,Saint Michael's,2.130794701986755,0
660,Saint Michael's,829,2011-04-08,at,25.0,7.0,7.0,0,2,W,1,7.0,7.5,1.806,0.28,5,Saint Michael's,2.130794701986755,0
661,Saint Michael's,566,2011-04-08,at,25.0,7.0,7.0,0,2,W,1,7.0,7.4,1.807,0.28,5,Saint Michael's,2.130794701986755,0
662,Saint Michael's,359,2011-04-08,at,25.0,7.0,7.0,0,2,W,1,7.0,7.3,1.807,0.28,5,Saint Michael's,2.130794701986755,0
663,Saint Michael's,207,2011-04-08,at,25.0,7.0,7.0,0,2,W,1,7.0,7.2,1.807,0.28,5,Saint Michael's,2.130794701986755,0
664,Saint Michael's,114,2011-04-08,at,25.0,7.0,7.0,0,2,W,1,7.0,7.1,1.808,0.28,5,Saint Michael's,2.130794701986755,0
665,New Haven,2409,2011-04-09,neutral,30.0,9.0,9.0,1,0,W,7,9.0,7.2,1.805,0.3,13,New Haven,4.561151079136691,1
666,New Haven,1928,2011-04-09,neutral,30.0,9.0,9.0,1,0,W,7,9.0,7.4,1.802,0.3,13,New Haven,4.561151079136691,1
667,New Haven,1506,2011-04-09,neutral,30.0,9.0,9.0,1,0,W,7,9.0,7.6,1.799,0.3,13,New Haven,4.561151079136691,1
668,New Haven,1139,2011-04-09,neutral,30.0,9.0,9.0,1,0,W,7,9.0,7.8,1.797,0.3,13,New Haven,4.561151079136691,1
669,New Haven,830,2011-04-09,neutral,30.0,9.0,9.0,1,0,W,7,9.0,8.0,1.794,0.3,13,New Haven,4.561151079136691,1
670,New Haven,567,2011-04-09,neutral,30.0,9.0,9.0,1,0,W,7,9.0,8.2,1.791,0.3,13,New Haven,4.561151079136691,1
671,New Haven,360,2011-04-09,neutral,30.0,9.0,9.0,1,0,W,7,9.0,8.4,1.789,0.3,13,New Haven,4.561151079136691,1
672,New Haven,208,2011-04-09,neutral,30.0,9.0,9.0,1,0,W,7,9.0,8.6,1.786,0.3,13,New Haven,4.561151079136691,1
673,New Haven,115,2011-04-09,neutral,30.0,9.0,9.0,1,0,W,7,9.0,8.8,1.783,0.3,13,New Haven,4.561151079136691,1
674,New Haven,2410,2011-04-09,neutral,28.0,4.0,6.0,0,3,W,3,9.0,8.7,1.785,0.214,13,New Haven,4.561151079136691,1
675,New Haven,1929,2011-04-09,neutral,28.0,4.0,6.0,0,3,W,3,9.0,8.4,1.787,0.214,13,New Haven,4.561151079136691,1
676,New Haven,1507,2011-04-09,neutral,28.0,4.0,6.0,0,3,W,3,9.0,8.1,1.789,0.214,13,New Haven,4.561151079136691,1
677,New Haven,1140,2011-04-09,neutral,28.0,4.0,6.0,0,3,W,3,9.0,7.8,1.791,0.214,13,New Haven,4.561151079136691,1
678,New Haven,831,2011-04-09,neutral,28.0,4.0,6.0,0,3,W,3,9.0,7.5,1.792,0.214,13,New Haven,4.561151079136691,1
679,New Haven,568,2011-04-09,neutral,28.0,4.0,6.0,0,3,W,3,9.0,7.2,1.794,0.214,13,New Haven,4.561151079136691,1
680,New Haven,361,2011-04-09,neutral,28.0,4.0,6.0,0,3,W,3,9.0,6.9,1.796,0.214,13,New Haven,4.561151079136691,1
681,New Haven,209,2011-04-09,neutral,28.0,4.0,6.0,0,3,W,3,9.0,6.6,1.798,0.214,13,New Haven,4.561151079136691,1
682,New Haven,116,2011-04-09,neutral,28.0,4.0,6.0,0,3,W,3,9.0,6.3,1.799,0.214,13,New Haven,4.561151079136691,1
683,Franklin Pierce,2411,2011-04-10,at,30.0,2.0,3.0,1,1,L,7,8.0,5.7,1.798,0.1,15,Franklin Pierce,3.761500606233507,0
684,Franklin Pierce,1930,2011-04-10,at,30.0,2.0,3.0,1,1,L,7,8.0,5.4,1.797,0.1,15,Franklin Pierce,3.761500606233507,0
685,Franklin Pierce,1508,2011-04-10,at,30.0,2.0,3.0,1,1,L,7,8.0,5.1,1.796,0.1,15,Franklin Pierce,3.761500606233507,0
686,Franklin Pierce,1141,2011-04-10,at,30.0,2.0,3.0,1,1,L,7,8.0,4.8,1.795,0.1,15,Franklin Pierce,3.761500606233507,0
687,Franklin Pierce,832,2011-04-10,at,30.0,2.0,3.0,1,1,L,7,8.0,4.5,1.794,0.1,15,Franklin Pierce,3.761500606233507,0
688,Franklin Pierce,569,2011-04-10,at,30.0,2.0,3.0,1,1,L,7,8.0,4.2,1.792,0.1,15,Franklin Pierce,3.761500606233507,0
689,Franklin Pierce,362,2011-04-10,at,30.0,2.0,3.0,1,1,L,7,8.0,3.9,1.791,0.1,15,Franklin Pierce,3.761500606233507,0
690,Franklin Pierce,210,2011-04-10,at,30.0,2.0,3.0,1,1,L,7,8.0,3.6,1.79,0.1,15,Franklin Pierce,3.761500606233507,0
691,Franklin Pierce,117,2011-04-10,at,30.0,2.0,3.0,1,1,L,7,8.0,3.3,1.789,0.1,15,Franklin Pierce,3.761500606233507,0
692,Saint Anselm,2412,2011-04-12,neutral,26.0,5.0,4.0,0,2,W,0,9.0,3.1,1.789,0.154,17,Saint Anselm,3.5004222972972974,1
693,Saint Anselm,1931,2011-04-12,neutral,26.0,5.0,4.0,0,2,W,0,9.0,3.2,1.79,0.154,17,Saint Anselm,3.5004222972972974,1
694,Saint Anselm,1509,2011-04-12,neutral,26.0,5.0,4.0,0,2,W,0,9.0,3.3,1.79,0.154,17,Saint Anselm,3.5004222972972974,1
695,Saint Anselm,1142,2011-04-12,neutral,26.0,5.0,4.0,0,2,W,0,9.0,3.4,1.79,0.154,17,Saint Anselm,3.5004222972972974,1
696,Saint Anselm,833,2011-04-12,neutral,26.0,5.0,4.0,0,2,W,0,9.0,3.5,1.791,0.154,17,Saint Anselm,3.5004222972972974,1
697,Saint Anselm,570,2011-04-12,neutral,26.0,5.0,4.0,0,2,W,0,9.0,3.6,1.791,0.154,17,Saint Anselm,3.5004222972972974,1
698,Saint Anselm,363,2011-04-12,neutral,26.0,5.0,4.0,0,2,W,0,9.0,3.7,1.791,0.154,17,Saint Anselm,3.5004222972972974,1
699,Saint Anselm,211,2011-04-12,neutral,26.0,5.0,4.0,0,2,W,0,9.0,3.8,1.791,0.154,17,Saint Anselm,3.5004222972972974,1
700,Saint Anselm,118,2011-04-12,neutral,26.0,5.0,4.0,0,2,W,0,9.0,3.9,1.792,0.154,17,Saint Anselm,3.5004222972972974,1
701,Stonehill College,2413,2011-04-14,at,32.0,4.0,9.0,2,3,L,5,8.0,4.5,1.793,0.281,27,Stonehill College,3.911854103343465,0
702,Stonehill College,1932,2011-04-14,at,32.0,4.0,9.0,2,3,L,5,8.0,5.0,1.795,0.281,27,Stonehill College,3.911854103343465,0
703,Stonehill College,1510,2011-04-14,at,32.0,4.0,9.0,2,3,L,5,8.0,5.5,1.797,0.281,27,Stonehill College,3.911854103343465,0
704,Stonehill College,1143,2011-04-14,at,32.0,4.0,9.0,2,3,L,5,8.0,6.0,1.799,0.281,27,Stonehill College,3.911854103343465,0
705,Stonehill College,834,2011-04-14,at,32.0,4.0,9.0,2,3,L,5,8.0,6.5,1.8,0.281,27,Stonehill College,3.911854103343465,0
706,Stonehill College,571,2011-04-14,at,32.0,4.0,9.0,2,3,L,5,8.0,7.0,1.802,0.281,27,Stonehill College,3.911854103343465,0
707,Stonehill College,364,2011-04-14,at,32.0,4.0,9.0,2,3,L,5,8.0,7.5,1.804,0.281,27,Stonehill College,3.911854103343465,0
708,Stonehill College,212,2011-04-14,at,32.0,4.0,9.0,2,3,L,5,8.0,8.0,1.805,0.281,27,Stonehill College,3.911854103343465,0
709,Stonehill College,119,2011-04-14,at,32.0,4.0,9.0,2,3,L,5,8.0,8.5,1.807,0.281,27,Stonehill College,3.911854103343465,0
710,Franklin Pierce,2414,2011-04-15,neutral,33.0,4.0,8.0,0,2,W,2,9.0,8.9,1.807,0.242,15,Franklin Pierce,3.761500606233507,1
711,Franklin Pierce,1933,2011-04-15,neutral,33.0,4.0,8.0,0,2,W,2,9.0,8.8,1.808,0.242,15,Franklin Pierce,3.761500606233507,1
712,Franklin Pierce,1511,2011-04-15,neutral,33.0,4.0,8.0,0,2,W,2,9.0,8.7,1.808,0.242,15,Franklin Pierce,3.761500606233507,1
713,Franklin Pierce,1144,2011-04-15,neutral,33.0,4.0,8.0,0,2,W,2,9.0,8.6,1.808,0.242,15,Franklin Pierce,3.761500606233507,1
714,Franklin Pierce,835,2011-04-15,neutral,33.0,4.0,8.0,0,2,W,2,9.0,8.5,1.808,0.242,15,Franklin Pierce,3.761500606233507,1
715,Franklin Pierce,572,2011-04-15,neutral,33.0,4.0,8.0,0,2,W,2,9.0,8.4,1.809,0.242,15,Franklin Pierce,3.761500606233507,1
716,Franklin Pierce,365,2011-04-15,neutral,33.0,4.0,8.0,0,2,W,2,9.0,8.3,1.809,0.242,15,Franklin Pierce,3.761500606233507,1
717,Franklin Pierce,213,2011-04-15,neutral,33.0,4.0,8.0,0,2,W,2,9.0,8.2,1.809,0.242,15,Franklin Pierce,3.761500606233507,1
718,Franklin Pierce,120,2011-04-15,neutral,33.0,4.0,8.0,0,2,W,2,9.0,8.1,1.809,0.242,15,Franklin Pierce,3.761500606233507,1
719,Saint Rose,2415,2011-04-16,at,35.0,5.0,8.0,0,2,W,1,9.0,8.0,1.81,0.229,16,Saint Rose,3.690340909090909,0
720,Saint Rose,1934,2011-04-16,at,35.0,5.0,8.0,0,2,W,1,9.0,8.0,1.81,0.229,16,Saint Rose,3.690340909090909,0
721,Saint Rose,1512,2011-04-16,at,35.0,5.0,8.0,0,2,W,1,9.0,8.0,1.81,0.229,16,Saint Rose,3.690340909090909,0
722,Saint Rose,1145,2011-04-16,at,35.0,5.0,8.0,0,2,W,1,9.0,8.0,1.811,0.229,16,Saint Rose,3.690340909090909,0
723,Saint Rose,836,2011-04-16,at,35.0,5.0,8.0,0,2,W,1,9.0,8.0,1.811,0.229,16,Saint Rose,3.690340909090909,0
724,Saint Rose,573,2011-04-16,at,35.0,5.0,8.0,0,2,W,1,9.0,8.0,1.811,0.229,16,Saint Rose,3.690340909090909,0
725,Saint Rose,366,2011-04-16,at,35.0,5.0,8.0,0,2,W,1,9.0,8.0,1.811,0.229,16,Saint Rose,3.690340909090909,0
726,Saint Rose,214,2011-04-16,at,35.0,5.0,8.0,0,2,W,1,9.0,8.0,1.812,0.229,16,Saint Rose,3.690340909090909,0
727,Saint Rose,121,2011-04-16,at,35.0,5.0,8.0,0,2,W,1,9.0,8.0,1.812,0.229,16,Saint Rose,3.690340909090909,0
728,Saint Rose,2416,2011-04-16,at,35.0,5.0,9.0,1,2,W,0,9.0,8.1,1.812,0.257,16,Saint Rose,3.690340909090909,0
729,Saint Rose,1935,2011-04-16,at,35.0,5.0,9.0,1,2,W,0,9.0,8.2,1.812,0.257,16,Saint Rose,3.690340909090909,0
730,Saint Rose,1513,2011-04-16,at,35.0,5.0,9.0,1,2,W,0,9.0,8.3,1.813,0.257,16,Saint Rose,3.690340909090909,0
731,Saint Rose,1146,2011-04-16,at,35.0,5.0,9.0,1,2,W,0,9.0,8.4,1.813,0.257,16,Saint Rose,3.690340909090909,0
732,Saint Rose,837,2011-04-16,at,35.0,5.0,9.0,1,2,W,0,9.0,8.5,1.813,0.257,16,Saint Rose,3.690340909090909,0
733,Saint Rose,574,2011-04-16,at,35.0,5.0,9.0,1,2,W,0,9.0,8.6,1.813,0.257,16,Saint Rose,3.690340909090909,0
734,Saint Rose,367,2011-04-16,at,35.0,5.0,9.0,1,2,W,0,9.0,8.7,1.814,0.257,16,Saint Rose,3.690340909090909,0
735,Saint Rose,215,2011-04-16,at,35.0,5.0,9.0,1,2,W,0,9.0,8.8,1.814,0.257,16,Saint Rose,3.690340909090909,0
736,Saint Rose,122,2011-04-16,at,35.0,5.0,9.0,1,2,W,0,9.0,8.9,1.814,0.257,16,Saint Rose,3.690340909090909,0
737,Saint Anselm,2417,2011-04-18,at,35.0,5.0,12.0,0,0,L,6,8.0,9.3,1.812,0.343,17,Saint Anselm,3.5004222972972974,0
738,Saint Anselm,1936,2011-04-18,at,35.0,5.0,12.0,0,0,L,6,8.0,9.6,1.809,0.343,17,Saint Anselm,3.5004222972972974,0
739,Saint Anselm,1514,2011-04-18,at,35.0,5.0,12.0,0,0,L,6,8.0,9.9,1.807,0.343,17,Saint Anselm,3.5004222972972974,0
740,Saint Anselm,1147,2011-04-18,at,35.0,5.0,12.0,0,0,L,6,8.0,10.2,1.804,0.343,17,Saint Anselm,3.5004222972972974,0
741,Saint Anselm,838,2011-04-18,at,35.0,5.0,12.0,0,0,L,6,8.0,10.5,1.802,0.343,17,Saint Anselm,3.5004222972972974,0
742,Saint Anselm,575,2011-04-18,at,35.0,5.0,12.0,0,0,L,6,8.0,10.8,1.799,0.343,17,Saint Anselm,3.5004222972972974,0
743,Saint Anselm,368,2011-04-18,at,35.0,5.0,12.0,0,0,L,6,8.0,11.1,1.797,0.343,17,Saint Anselm,3.5004222972972974,0
744,Saint Anselm,216,2011-04-18,at,35.0,5.0,12.0,0,0,L,6,8.0,11.4,1.795,0.343,17,Saint Anselm,3.5004222972972974,0
745,Saint Anselm,123,2011-04-18,at,35.0,5.0,12.0,0,0,L,6,8.0,11.7,1.792,0.343,17,Saint Anselm,3.5004222972972974,0
746,Saint Anselm,2418,2011-04-20,neutral,29.0,4.0,6.0,0,1,L,5,9.0,11.4,1.791,0.207,17,Saint Anselm,3.5004222972972974,1
747,Saint Anselm,1937,2011-04-20,neutral,29.0,4.0,6.0,0,1,L,5,9.0,10.8,1.79,0.207,17,Saint Anselm,3.5004222972972974,1
748,Saint Anselm,1515,2011-04-20,neutral,29.0,4.0,6.0,0,1,L,5,9.0,10.2,1.789,0.207,17,Saint Anselm,3.5004222972972974,1
749,Saint Anselm,1148,2011-04-20,neutral,29.0,4.0,6.0,0,1,L,5,9.0,9.6,1.788,0.207,17,Saint Anselm,3.5004222972972974,1
750,Saint Anselm,839,2011-04-20,neutral,29.0,4.0,6.0,0,1,L,5,9.0,9.0,1.787,0.207,17,Saint Anselm,3.5004222972972974,1
751,Saint Anselm,576,2011-04-20,neutral,29.0,4.0,6.0,0,1,L,5,9.0,8.4,1.786,0.207,17,Saint Anselm,3.5004222972972974,1
752,Saint Anselm,369,2011-04-20,neutral,29.0,4.0,6.0,0,1,L,5,9.0,7.8,1.785,0.207,17,Saint Anselm,3.5004222972972974,1
753,Saint Anselm,217,2011-04-20,neutral,29.0,4.0,6.0,0,1,L,5,9.0,7.2,1.784,0.207,17,Saint Anselm,3.5004222972972974,1
754,Saint Anselm,124,2011-04-20,neutral,29.0,4.0,6.0,0,1,L,5,9.0,6.6,1.783,0.207,17,Saint Anselm,3.5004222972972974,1
755,Merrimack,2419,2011-04-21,at,36.0,5.0,10.0,1,0,W,0,9.0,6.4,1.78,0.278,2,Merrimack,3.0035206102391085,0
756,Merrimack,1938,2011-04-21,at,36.0,5.0,10.0,1,0,W,0,9.0,6.8,1.778,0.278,2,Merrimack,3.0035206102391085,0
757,Merrimack,1516,2011-04-21,at,36.0,5.0,10.0,1,0,W,0,9.0,7.2,1.776,0.278,2,Merrimack,3.0035206102391085,0
758,Merrimack,1149,2011-04-21,at,36.0,5.0,10.0,1,0,W,0,9.0,7.6,1.773,0.278,2,Merrimack,3.0035206102391085,0
759,Merrimack,840,2011-04-21,at,36.0,5.0,10.0,1,0,W,0,9.0,8.0,1.771,0.278,2,Merrimack,3.0035206102391085,0
760,Merrimack,577,2011-04-21,at,36.0,5.0,10.0,1,0,W,0,9.0,8.4,1.769,0.278,2,Merrimack,3.0035206102391085,0
761,Merrimack,370,2011-04-21,at,36.0,5.0,10.0,1,0,W,0,9.0,8.8,1.766,0.278,2,Merrimack,3.0035206102391085,0
762,Merrimack,218,2011-04-21,at,36.0,5.0,10.0,1,0,W,0,9.0,9.2,1.764,0.278,2,Merrimack,3.0035206102391085,0
763,Merrimack,125,2011-04-21,at,36.0,5.0,10.0,1,0,W,0,9.0,9.6,1.762,0.278,2,Merrimack,3.0035206102391085,0
764,Adelphi,2420,2011-04-22,neutral,34.0,2.0,10.0,0,0,L,4,9.0,10.0,1.759,0.294,18,Adelphi,3.9623161764705883,1
765,Adelphi,1939,2011-04-22,neutral,34.0,2.0,10.0,0,0,L,4,9.0,10.0,1.757,0.294,18,Adelphi,3.9623161764705883,1
766,Adelphi,1517,2011-04-22,neutral,34.0,2.0,10.0,0,0,L,4,9.0,10.0,1.755,0.294,18,Adelphi,3.9623161764705883,1
767,Adelphi,1150,2011-04-22,neutral,34.0,2.0,10.0,0,0,L,4,9.0,10.0,1.753,0.294,18,Adelphi,3.9623161764705883,1
768,Adelphi,841,2011-04-22,neutral,34.0,2.0,10.0,0,0,L,4,9.0,10.0,1.75,0.294,18,Adelphi,3.9623161764705883,1
769,Adelphi,578,2011-04-22,neutral,34.0,2.0,10.0,0,0,L,4,9.0,10.0,1.748,0.294,18,Adelphi,3.9623161764705883,1
770,Adelphi,371,2011-04-22,neutral,34.0,2.0,10.0,0,0,L,4,9.0,10.0,1.746,0.294,18,Adelphi,3.9623161764705883,1
771,Adelphi,219,2011-04-22,neutral,34.0,2.0,10.0,0,0,L,4,9.0,10.0,1.744,0.294,18,Adelphi,3.9623161764705883,1
772,Adelphi,126,2011-04-22,neutral,34.0,2.0,10.0,0,0,L,4,9.0,10.0,1.741,0.294,18,Adelphi,3.9623161764705883,1
773,Adelphi,2421,2011-04-22,neutral,30.0,2.0,4.0,0,0,L,5,9.0,9.4,1.739,0.133,18,Adelphi,3.9623161764705883,1
774,Adelphi,1940,2011-04-22,neutral,30.0,2.0,4.0,0,0,L,5,9.0,8.8,1.737,0.133,18,Adelphi,3.9623161764705883,1
775,Adelphi,1518,2011-04-22,neutral,30.0,2.0,4.0,0,0,L,5,9.0,8.2,1.735,0.133,18,Adelphi,3.9623161764705883,1
776,Adelphi,1151,2011-04-22,neutral,30.0,2.0,4.0,0,0,L,5,9.0,7.6,1.732,0.133,18,Adelphi,3.9623161764705883,1
777,Adelphi,842,2011-04-22,neutral,30.0,2.0,4.0,0,0,L,5,9.0,7.0,1.73,0.133,18,Adelphi,3.9623161764705883,1
778,Adelphi,579,2011-04-22,neutral,30.0,2.0,4.0,0,0,L,5,9.0,6.4,1.728,0.133,18,Adelphi,3.9623161764705883,1
779,Adelphi,372,2011-04-22,neutral,30.0,2.0,4.0,0,0,L,5,9.0,5.8,1.726,0.133,18,Adelphi,3.9623161764705883,1
780,Adelphi,220,2011-04-22,neutral,30.0,2.0,4.0,0,0,L,5,9.0,5.2,1.723,0.133,18,Adelphi,3.9623161764705883,1
781,Adelphi,127,2011-04-22,neutral,30.0,2.0,4.0,0,0,L,5,9.0,4.6,1.721,0.133,18,Adelphi,3.9623161764705883,1
782,Bentley,2422,2011-04-26,at,33.0,6.0,12.0,0,0,W,2,9.0,4.8,1.719,0.364,19,Bentley,3.755790329134499,0
783,Bentley,1941,2011-04-26,at,33.0,6.0,12.0,0,0,W,2,9.0,5.6,1.717,0.364,19,Bentley,3.755790329134499,0
784,Bentley,1519,2011-04-26,at,33.0,6.0,12.0,0,0,W,2,9.0,6.4,1.715,0.364,19,Bentley,3.755790329134499,0
785,Bentley,1152,2011-04-26,at,33.0,6.0,12.0,0,0,W,2,9.0,7.2,1.712,0.364,19,Bentley,3.755790329134499,0
786,Bentley,843,2011-04-26,at,33.0,6.0,12.0,0,0,W,2,9.0,8.0,1.71,0.364,19,Bentley,3.755790329134499,0
787,Bentley,580,2011-04-26,at,33.0,6.0,12.0,0,0,W,2,9.0,8.8,1.708,0.364,19,Bentley,3.755790329134499,0
788,Bentley,373,2011-04-26,at,33.0,6.0,12.0,0,0,W,2,9.0,9.6,1.706,0.364,19,Bentley,3.755790329134499,0
789,Bentley,221,2011-04-26,at,33.0,6.0,12.0,0,0,W,2,9.0,10.4,1.704,0.364,19,Bentley,3.755790329134499,0
